article_id,name,detail_url,page_no,source_site,list_text
5ff50ad7298a4d3b7e2e7212,クリエイトビル 4Ｆ,https://www.takamatsuhousing.jp/kasi-tenpo/detail-5ff50ad7298a4d3b7e2e7212/,2,takamatsu_housing,クリエイトビル 4Ｆ 高松琴平電鉄志度線 / 瓦町駅 高松市塩上町３丁目 徒歩7分 9.9 万円 - 6ヶ月/ なし/ なし 71.77㎡ 21.71坪／0.4561万円 貸店舗・事務所(一部) 1995年10月(築30年9ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
6a0e8e5ee5469042fbdbf228,ヘンミビル 205,https://www.takamatsuhousing.jp/kasi-tenpo/detail-6a0e8e5ee5469042fbdbf228/,2,takamatsu_housing,"ヘンミビル 205 高松琴平電鉄志度線 / 瓦町駅 高松市古馬場町 徒歩9分 9.9 万円 19,800円 6ヶ月/ なし/ なし 48.84㎡ 14.77坪／0.6701万円 貸店舗（一部） 1977年10月(築48年9ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
662dca5ca7349f768c4d4d6a,高松市 太田上町 (太田駅) の貸店舗（一部）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-662dca5ca7349f768c4d4d6a/,2,takamatsu_housing,"高松市 太田上町 (太田駅) の貸店舗（一部） 高松琴平電鉄琴平線 / 太田駅 高松市太田上町 徒歩4分 10 万円 3,300円 3ヶ月/ なし/ 1ヶ月 69.95㎡ 21.15坪／0.4726万円 貸店舗（一部） 2000年4月(築26年3ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
676a154920ba5422ebdb61c8,高松市 塩上町 (瓦町駅) の貸店舗（一部）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-676a154920ba5422ebdb61c8/,2,takamatsu_housing,高松市 塩上町 (瓦町駅) の貸店舗（一部） 高松琴平電鉄琴平線 / 瓦町駅 高松市塩上町 徒歩6分 10 万円 - 4ヶ月/ なし/ なし 63.61㎡ 19.24坪／0.5197万円 貸店舗（一部） 1979年5月(築47年2ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
6836b1a3edabdc2b84828858,ＹＩビル 2階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-6836b1a3edabdc2b84828858/,2,takamatsu_housing,ＹＩビル 2階 高松琴平電鉄琴平線 / 片原町駅 高松市百間町 徒歩4分 10 万円 なし 3ヶ月/ なし/ なし 39.35㎡ 11.90坪／0.8402万円 貸店舗（一部） 1991年1月(築35年6ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
63e5b0fba4cf3a687b612ebf,高松市 香川町川東下 の貸店舗（一部）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-63e5b0fba4cf3a687b612ebf/,2,takamatsu_housing,高松市 香川町川東下 の貸店舗（一部） 仏生山駅 高松市香川町川東下 - 11 万円 - 2ヶ月/ なし/ なし 103.78㎡ 31.39坪／0.3504万円 貸店舗（一部） 1991年2月(築35年5ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
6625ffa21c76787b82940ef5,高松市 郷東町 (香西駅) の貸店舗・事務所(一部),https://www.takamatsuhousing.jp/kasi-tenpo/detail-6625ffa21c76787b82940ef5/,2,takamatsu_housing,"高松市 郷東町 (香西駅) の貸店舗・事務所(一部) ＪＲ予讃線 / 香西駅 高松市郷東町 徒歩9分 11 万円 22,000円 3ヶ月/ なし/ 1ヶ月 132.52㎡ 40.08坪／0.2745万円 貸店舗・事務所(一部) 1990年4月(築36年3ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
6606881ee7d24604c2711195,津田ビル １階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-6606881ee7d24604c2711195/,2,takamatsu_housing,津田ビル １階 ＪＲ高徳線 / 栗林公園北口駅 高松市中央町 徒歩8分 11 万円 なし 6ヶ月/ なし/ なし 74.93㎡ 22.66坪／0.4854万円 貸店舗（一部） 1970年12月(築55年7ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
60236530f54ec10a84ccca1f,ソリッド 4D,https://www.takamatsuhousing.jp/kasi-tenpo/detail-60236530f54ec10a84ccca1f/,2,takamatsu_housing,"ソリッド 4D 高松琴平電鉄志度線 / 瓦町駅 高松市古馬場町 徒歩6分 11 万円 25,080円 2ヶ月/ なし/ 11.00万円 42.08㎡ 12.72坪／0.8642万円 貸店舗（一部） 1991年10月(築34年9ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
646306e9202916104aaa82a9,高松市 花ノ宮町３丁目 (栗林公園駅) の貸店舗（一部）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-646306e9202916104aaa82a9/,2,takamatsu_housing,高松市 花ノ宮町３丁目 (栗林公園駅) の貸店舗（一部） 高松琴平電鉄琴平線 / 栗林公園駅 高松市花ノ宮町３丁目 徒歩10分 12 万円 - 3ヶ月/ なし/ なし 85.95㎡ 25.99坪／0.4616万円 貸店舗（一部） 1980年1月(築46年6ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
662085d6af472b3b825c1d7d,富士ビル 地下１階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-662085d6af472b3b825c1d7d/,2,takamatsu_housing,富士ビル 地下１階 高松琴平電鉄琴平線 / 瓦町駅 高松市常磐町１丁目 徒歩2分 12.1 万円 なし 6ヶ月/ なし/ 1ヶ月 93.00㎡ 28.13坪／0.4302万円 貸店舗（一部） 1964年2月(築62年5ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
630eb9d1635f952635393cad,西内町貸事務所　１階 1階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-630eb9d1635f952635393cad/,2,takamatsu_housing,"西内町貸事務所　１階 1階 高松琴平電鉄琴平線 / 高松築港駅 高松市西内町 徒歩12分 12.75 万円 6,000円 なし/ なし/ なし 53.21㎡ 16.09坪／0.7922万円 貸店舗（一部） 1992年10月(築33年9ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
555897844249423ff8c68216,高松市 屋島西町 (屋島駅) の貸店舗・事務所(一部),https://www.takamatsuhousing.jp/kasi-tenpo/detail-555897844249423ff8c68216/,3,takamatsu_housing,"高松市 屋島西町 (屋島駅) の貸店舗・事務所(一部) ＪＲ高徳線 / 屋島駅 高松市屋島西町 徒歩7分 13 万円 30,000円 2ヶ月/ なし/ 1ヶ月 133.70㎡ 40.44坪／0.3215万円 貸店舗・事務所(一部) 1973年4月(築53年3ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
67f20f823d177354830cb311,高松市 扇町２丁目 (昭和町駅) の貸店舗（一部）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-67f20f823d177354830cb311/,3,takamatsu_housing,高松市 扇町２丁目 (昭和町駅) の貸店舗（一部） ＪＲ高徳線 / 昭和町駅 高松市扇町２丁目 徒歩9分 13.2 万円 - 3ヶ月/ なし/ 1ヶ月 135.25㎡ 40.91坪／0.3227万円 貸店舗（一部） 1970年1月(築56年6ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
684a89ea243a5b1d0deb1257,ＡＫビル片原町Ⅱ　２階　北西 （２０２号）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-684a89ea243a5b1d0deb1257/,3,takamatsu_housing,"ＡＫビル片原町Ⅱ　２階　北西 （２０２号） 高松琴平電鉄琴平線 / 片原町駅 高松市片原町 徒歩2分 13.2 万円 22,000円 6ヶ月/ なし/ なし 69.48㎡ 21.01坪／0.6281万円 貸店舗（一部） 1979年6月(築47年1ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
642fa6da77270d5cba271843,高松市 天神前 (栗林公園北口駅) の貸店舗（一部）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-642fa6da77270d5cba271843/,3,takamatsu_housing,"高松市 天神前 (栗林公園北口駅) の貸店舗（一部） ＪＲ高徳線 / 栗林公園北口駅 高松市天神前 徒歩11分 14.3 万円 5,500円 3ヶ月/ なし/ 1ヶ月 56.00㎡ 16.93坪／0.8442万円 貸店舗（一部） 1963年6月(築63年1ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
67330cb3c7b82905187c793b,西村ジョイ屋島店　１階北ＥＶ前 1階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-67330cb3c7b82905187c793b/,3,takamatsu_housing,"西村ジョイ屋島店　１階北ＥＶ前 1階 高松琴平電鉄志度線 / 春日川駅 高松市屋島西町 徒歩18分 14.971 万円 7,486円 3ヶ月/ なし/ なし 45.00㎡ 13.61坪／1.0999万円 貸店舗（一部） 1997年11月(築28年8ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
6833f5d6c196ea30e30ea1ee,大内ビル 1階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-6833f5d6c196ea30e30ea1ee/,3,takamatsu_housing,大内ビル 1階 高松琴平電鉄琴平線 / 片原町駅 高松市今新町 徒歩5分 15 万円 なし 6ヶ月/ なし/ なし 69.03㎡ 20.88坪／0.7184万円 貸店舗（一部） 1975年5月(築51年2ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
682a928cd63cad3855bc8266,高松市 上福岡町 (花園駅) の貸店舗・事務所(一部),https://www.takamatsuhousing.jp/kasi-tenpo/detail-682a928cd63cad3855bc8266/,3,takamatsu_housing,"高松市 上福岡町 (花園駅) の貸店舗・事務所(一部) 高松琴平電鉄長尾線 / 花園駅 高松市上福岡町 徒歩10分 15 万円 7,000円 2ヶ月/ なし/ 1ヶ月 157.80㎡ 47.73坪／0.3143万円 貸店舗・事務所(一部) 1991年2月(築35年5ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
685d1a520faf100f05698481,高松市 上福岡町 (花園駅) の貸店舗・事務所(一部),https://www.takamatsuhousing.jp/kasi-tenpo/detail-685d1a520faf100f05698481/,3,takamatsu_housing,"高松市 上福岡町 (花園駅) の貸店舗・事務所(一部) 高松琴平電鉄長尾線 / 花園駅 高松市上福岡町 徒歩10分 15 万円 7,000円 2ヶ月/ なし/ 1ヶ月 157.80㎡ 47.73坪／0.3143万円 貸店舗・事務所(一部) 1991年2月(築35年5ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
685d1f690faf10343a698468,高松市 上福岡町 (花園駅) の貸店舗・事務所(一部),https://www.takamatsuhousing.jp/kasi-tenpo/detail-685d1f690faf10343a698468/,3,takamatsu_housing,"高松市 上福岡町 (花園駅) の貸店舗・事務所(一部) 高松琴平電鉄長尾線 / 花園駅 高松市上福岡町 徒歩10分 15 万円 7,000円 2ヶ月/ なし/ 1ヶ月 117.30㎡ 35.48坪／0.4228万円 貸店舗・事務所(一部) 1991年2月(築35年5ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
6a20da03cb8ef797e0780d96,高松市 鶴屋町 (片原町駅) の貸店舗（一部）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-6a20da03cb8ef797e0780d96/,3,takamatsu_housing,高松市 鶴屋町 (片原町駅) の貸店舗（一部） 高松琴平電鉄琴平線 / 片原町駅 高松市鶴屋町 徒歩4分 15 万円 - 2ヶ月/ なし/ 1ヶ月 98.59㎡ 29.82坪／0.503万円 貸店舗（一部） 2003年8月(築22年11ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
55588e3142494231b8305814,新井ビル 1階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-55588e3142494231b8305814/,3,takamatsu_housing,"新井ビル 1階 【バス】 田中 停歩1分 高松市成合町 - 15.07 万円 7,700円 1ヶ月/ なし/ なし 98.41㎡ 29.76坪／0.5063万円 貸店舗・事務所(一部) 1991年10月(築34年9ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
673ead7ac3c8d520f9d36c63,高松プラザビル ６０３,https://www.takamatsuhousing.jp/kasi-tenpo/detail-673ead7ac3c8d520f9d36c63/,3,takamatsu_housing,高松プラザビル ６０３ ＪＲ高徳線 / 栗林公園北口駅 高松市中野町 徒歩6分 15.2295 万円 なし 3ヶ月/ なし/ なし 61.04㎡ 18.46坪／0.8248万円 貸店舗・事務所(一部) 1987年9月(築38年10ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
6052fa256962487ccb19b993,高松市 新北町 (昭和町駅) の貸店舗・事務所(一部),https://www.takamatsuhousing.jp/kasi-tenpo/detail-6052fa256962487ccb19b993/,3,takamatsu_housing,高松市 新北町 (昭和町駅) の貸店舗・事務所(一部) パノラマ ＪＲ高徳線 / 昭和町駅 高松市新北町 徒歩18分 15.4 万円 なし 3ヶ月/ なし/ なし 71.87㎡ 21.74坪／0.7084万円 貸店舗・事務所(一部) 2007年1月(築19年6ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
68db7f1ba22de730730349b5,プレシャス番町ビル 4F,https://www.takamatsuhousing.jp/kasi-tenpo/detail-68db7f1ba22de730730349b5/,3,takamatsu_housing,"プレシャス番町ビル 4F ＪＲ予讃線 / 高松駅 高松市番町３丁目 徒歩15分 15.8 万円 14,850円 3ヶ月/ なし/ なし 86.88㎡ 26.28坪／0.6012万円 貸店舗・事務所(一部) 1978年2月(築48年5ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
682a97c00113b83abe1a03d1,ツゥーフィートビル 5-B,https://www.takamatsuhousing.jp/kasi-tenpo/detail-682a97c00113b83abe1a03d1/,3,takamatsu_housing,"ツゥーフィートビル 5-B 高松琴平電鉄琴平線 / 瓦町駅 高松市鍛冶屋町 徒歩10分 16.5 万円 30,756円 3ヶ月/ なし/ 1ヶ月 61.62㎡ 18.63坪／0.8852万円 貸店舗（一部） 1991年9月(築34年10ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
5b433431e5a69c481006210e,京都興産ビル ５F,https://www.takamatsuhousing.jp/kasi-tenpo/detail-5b433431e5a69c481006210e/,3,takamatsu_housing,"京都興産ビル ５F 高松琴平電鉄志度線 / 瓦町駅 高松市瓦町１丁目 徒歩4分 16.5 万円 7,700円 3ヶ月/ なし/ なし 116.86㎡ 35.34坪／0.4668万円 貸店舗（一部） 1976年10月(築49年9ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
68f1b59cc430a27e9e0ec70f,下田井町貸店舗事務所 1階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-68f1b59cc430a27e9e0ec70f/,3,takamatsu_housing,"下田井町貸店舗事務所 1階 高松琴平電鉄長尾線 / 水田駅 高松市下田井町 徒歩25分 16.5 万円 9,900円 2ヶ月/ なし/ 1ヶ月 105.56㎡ 31.93坪／0.5168万円 貸店舗・事務所(一部) 1997年2月(築29年5ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
699d42258f9bb7ed6b2b1bdd,錦町１丁目　小川マンション１階店舗 1階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-699d42258f9bb7ed6b2b1bdd/,3,takamatsu_housing,錦町１丁目　小川マンション１階店舗 1階 ＪＲ予讃線 / 高松駅 高松市錦町１丁目 徒歩6分 16.5 万円 - 3ヶ月/ なし/ 1ヶ月 68.00㎡ 20.56坪／0.8022万円 貸店舗（一部） 1987年8月(築38年11ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
63d8b7d3f47768688d0d5cfc,プレシャス番町ビル（第一讃機ビル） 4 F北東ｶｰﾈｰｼｮﾝ,https://www.takamatsuhousing.jp/kasi-tenpo/detail-63d8b7d3f47768688d0d5cfc/,3,takamatsu_housing,"プレシャス番町ビル（第一讃機ビル） 4 F北東ｶｰﾈｰｼｮﾝ ＪＲ高徳線 / 昭和町駅 高松市番町３丁目 徒歩13分 16.5 万円 14,850円 3ヶ月/ なし/ なし 86.88㎡ 26.28坪／0.6279万円 貸店舗・事務所(一部) 1978年2月(築48年5ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
5558977d424941055706b417,シャトー古馬場　２階 2階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-5558977d424941055706b417/,3,takamatsu_housing,シャトー古馬場　２階 2階 高松琴平電鉄琴平線 / 瓦町駅 高松市古馬場町 徒歩6分 16.5 万円 - 1ヶ月/ なし/ なし 65.91㎡ 19.93坪／0.8276万円 貸店舗（一部） 1973年1月(築53年6ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
67ba76203e48c91c26797ad3,高松市 屋島西町 (春日川駅) の貸店舗（一括）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-67ba76203e48c91c26797ad3/,3,takamatsu_housing,高松市 屋島西町 (春日川駅) の貸店舗（一括） 高松琴平電鉄志度線 / 春日川駅 高松市屋島西町 徒歩27分 17 万円 - なし/ なし/ なし 132.48㎡ 40.07坪／0.4243万円 貸店舗（一括） 1984年9月(築41年10ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
6745221d019e3c41c94e53fb,高松市 番町１丁目 (瓦町駅) の貸店舗（一部）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-6745221d019e3c41c94e53fb/,3,takamatsu_housing,高松市 番町１丁目 (瓦町駅) の貸店舗（一部） 高松琴平電鉄琴平線 / 瓦町駅 高松市番町１丁目 徒歩12分 18.15 万円 - 6ヶ月/ なし/ なし 38.98㎡ 11.79坪／1.5393万円 貸店舗（一部） 1981年9月(築44年10ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
56d5429b9732ec2933001454,向山ビル２Ｆ 2F,https://www.takamatsuhousing.jp/kasi-tenpo/detail-56d5429b9732ec2933001454/,3,takamatsu_housing,"向山ビル２Ｆ 2F 高松琴平電鉄志度線 / 瓦町駅 高松市瓦町１丁目 徒歩5分 19.8 万円 5,500円 3ヶ月/ なし/ なし 75.60㎡ 22.86坪／0.8659万円 貸店舗（一部） 1975年8月(築50年11ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
69aa7d5de563002bb48f101b,Ｗｉｔｈビル 1階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-69aa7d5de563002bb48f101b/,3,takamatsu_housing,"Ｗｉｔｈビル 1階 高松琴平電鉄琴平線 / 瓦町駅 高松市瓦町２丁目 徒歩2分 19.8 万円 3,000円 3ヶ月/ なし/ 1ヶ月 81.70㎡ 24.71坪／0.8012万円 貸店舗（一部） 1986年12月(築39年7ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
5c62452d9732ec08c6b7f9a3,香西貸店舗 1階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-5c62452d9732ec08c6b7f9a3/,3,takamatsu_housing,香西貸店舗 1階 ＪＲ予讃線 / 香西駅 高松市香西東町 徒歩10分 19.8 万円 - 3ヶ月/ なし/ なし 187.74㎡ 56.79坪／0.3487万円 貸店舗（一括） 1976年1月(築50年6ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
5ecf6e6730c1427032fc12e9,アビタシオンＮＹＫ 1F南,https://www.takamatsuhousing.jp/kasi-tenpo/detail-5ecf6e6730c1427032fc12e9/,3,takamatsu_housing,"アビタシオンＮＹＫ 1F南 ＪＲ予讃線 / 香西駅 [バス利用可] バス 香西新橋 停歩4分 高松市香西南町 徒歩15分 19.8 万円 22,000円 54.00万円/ なし/ 19.80万円 182.25㎡ 55.13坪／0.3592万円 貸店舗（一部） 1991年3月(築35年4ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
640e8a8741708e129e914078,高松市 亀岡町 (栗林公園北口駅) の貸店舗・事務所(一部),https://www.takamatsuhousing.jp/kasi-tenpo/detail-640e8a8741708e129e914078/,3,takamatsu_housing,"高松市 亀岡町 (栗林公園北口駅) の貸店舗・事務所(一部) ＪＲ高徳線 / 栗林公園北口駅 高松市亀岡町 徒歩9分 20 万円 10,000円 3ヶ月/ なし/ なし 99.56㎡ 30.11坪／0.6641万円 貸店舗・事務所(一部) 1965年2月(築61年5ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
5c822221d032a71c6cedffdc,ガーデンコート高松 401,https://www.takamatsuhousing.jp/kasi-tenpo/detail-5c822221d032a71c6cedffdc/,3,takamatsu_housing,ガーデンコート高松 401 ＪＲ高徳線 / 高松駅 高松市大工町 徒歩14分 20.9 万円 なし なし/ なし/ 2ヶ月 124.89㎡ 37.77坪／0.5533万円 貸店舗・事務所(一部) 1991年4月(築35年3ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
60bdd67067528231e3404a78,ガーデンコート高松 501,https://www.takamatsuhousing.jp/kasi-tenpo/detail-60bdd67067528231e3404a78/,3,takamatsu_housing,ガーデンコート高松 501 ＪＲ高徳線 / 高松駅 高松市大工町 徒歩14分 20.9 万円 なし なし/ なし/ 2ヶ月 123.09㎡ 37.23坪／0.5614万円 貸店舗・事務所(一部) 1991年4月(築35年3ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
5b432f98d032a70dc813f561,京都興産ビル 3F,https://www.takamatsuhousing.jp/kasi-tenpo/detail-5b432f98d032a70dc813f561/,3,takamatsu_housing,京都興産ビル 3F 高松琴平電鉄志度線 / 瓦町駅 高松市瓦町１丁目 徒歩4分 22 万円 - 3ヶ月/ なし/ なし 116.86㎡ 35.34坪／0.6224万円 貸店舗（一部） 1976年10月(築49年9ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
681acd9ced5168205e52f3c4,じゃこ丸ビル ５階　南,https://www.takamatsuhousing.jp/kasi-tenpo/detail-681acd9ced5168205e52f3c4/,4,takamatsu_housing,"じゃこ丸ビル ５階　南 ＪＲ高徳線 / 高松駅 高松市西の丸町 徒歩3分 22 万円 33,000円 6ヶ月/ なし/ なし 92.00㎡ 27.82坪／0.7906万円 貸店舗（一部） 2016年6月(築10年1ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
69e1f4f32b1cfe70dd417739,パールコート 1階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-69e1f4f32b1cfe70dd417739/,4,takamatsu_housing,パールコート 1階 高松琴平電鉄琴平線 / 片原町駅 高松市百間町 徒歩5分 22 万円 - 2ヶ月/ なし/ 1ヶ月 124.58㎡ 37.68坪／0.5838万円 貸店舗・事務所(一部) 1990年5月(築36年2ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
68959441674fe57902cecc97,高松市 百間町 (瓦町駅) の貸店舗（一部）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-68959441674fe57902cecc97/,4,takamatsu_housing,高松市 百間町 (瓦町駅) の貸店舗（一部） 高松琴平電鉄志度線 / 瓦町駅 高松市百間町 徒歩11分 22 万円 なし 2ヶ月/ なし/ 1ヶ月 124.58㎡ 37.68坪／0.5838万円 貸店舗（一部） 1990年3月(築36年4ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
678dbd615146490136a2bcc3,セントラル高松中新町ビル（旧太陽生命高松中新町ビル） ３０２,https://www.takamatsuhousing.jp/kasi-tenpo/detail-678dbd615146490136a2bcc3/,4,takamatsu_housing,セントラル高松中新町ビル（旧太陽生命高松中新町ビル） ３０２ 高松琴平電鉄琴平線 / 瓦町駅 高松市中新町 徒歩7分 23.5543 万円 なし 6ヶ月/ なし/ なし 74.54㎡ 22.54坪／1.0447万円 貸店舗・事務所(一部) 1993年4月(築33年3ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
678dbd617f54e6649ea1dfc1,セントラル高松中新町ビル（旧太陽生命高松中新町ビル） ２０２,https://www.takamatsuhousing.jp/kasi-tenpo/detail-678dbd617f54e6649ea1dfc1/,4,takamatsu_housing,セントラル高松中新町ビル（旧太陽生命高松中新町ビル） ２０２ 高松琴平電鉄琴平線 / 瓦町駅 高松市中新町 徒歩7分 23.5543 万円 なし 6ヶ月/ なし/ なし 74.54㎡ 22.54坪／1.0447万円 貸店舗・事務所(一部) 1993年4月(築33年3ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
5ce350d0e5a69c2656af61c7,高松市 東山崎町 (水田駅) の貸店舗・事務所(一括),https://www.takamatsuhousing.jp/kasi-tenpo/detail-5ce350d0e5a69c2656af61c7/,4,takamatsu_housing,高松市 東山崎町 (水田駅) の貸店舗・事務所(一括) 高松琴平電鉄長尾線 / 水田駅 高松市東山崎町 徒歩7分 24.2 万円 なし 6ヶ月/ なし/ なし 141.60㎡ 42.83坪／0.565万円 貸店舗・事務所(一括) 1996年10月(築29年9ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
58bf9517e5a69c0e2c12e0ed,高松市 六条町 (水田駅) の貸店舗（一括）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-58bf9517e5a69c0e2c12e0ed/,4,takamatsu_housing,高松市 六条町 (水田駅) の貸店舗（一括） 高松琴平電鉄長尾線 / 水田駅 高松市六条町 徒歩5分 25 万円 - 3ヶ月/ なし/ なし 182.38㎡ 55.16坪／0.4532万円 貸店舗（一括） 2003年4月(築23年3ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
6a0eb8f8bda945109354afbb,ＡＫビルⅩⅢ　１階 1階,https://www.takamatsuhousing.jp/kasi-tenpo/detail-6a0eb8f8bda945109354afbb/,4,takamatsu_housing,ＡＫビルⅩⅢ　１階 1階 高松琴平電鉄琴平線 / 片原町駅 高松市百間町 徒歩4分 25.3 万円 - 6ヶ月/ なし/ なし 76.00㎡ 22.98坪／1.1005万円 貸店舗（一部） 1966年6月(築60年1ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
68d9f87b7f54e611de549e33,ＣＵＢＥ高松　旧共栄火災海上保険株式会社高松支社 １Ｆ,https://www.takamatsuhousing.jp/kasi-tenpo/detail-68d9f87b7f54e611de549e33/,4,takamatsu_housing,ＣＵＢＥ高松　旧共栄火災海上保険株式会社高松支社 １Ｆ 高松琴平電鉄琴平線 / 瓦町駅 高松市塩屋町 徒歩5分 26.0656 万円 なし 6ヶ月/ なし/ なし 97.93㎡ 29.62坪／0.8799万円 貸店舗・事務所(一部) 1978年9月(築47年10ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
59d30e12e5a69c6ccf3e274c,高松市 鍛冶屋町 (瓦町駅) の貸店舗（一部）,https://www.takamatsuhousing.jp/kasi-tenpo/detail-59d30e12e5a69c6ccf3e274c/,4,takamatsu_housing,"高松市 鍛冶屋町 (瓦町駅) の貸店舗（一部） 高松琴平電鉄琴平線 / 瓦町駅 高松市鍛冶屋町 徒歩10分 26.4 万円 22,000円 3ヶ月/ なし/ なし 124.23㎡ 37.57坪／0.7026万円 貸店舗（一部） 1988年1月(築38年6ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
6a07ab7dce03c2ec06377e02,高松市 国分寺町新居 (端岡駅) の貸店舗・事務所(一括),https://www.takamatsuhousing.jp/kasi-tenpo/detail-6a07ab7dce03c2ec06377e02/,4,takamatsu_housing,高松市 国分寺町新居 (端岡駅) の貸店舗・事務所(一括) ＪＲ予讃線 / 端岡駅 高松市国分寺町新居 徒歩14分 27.5 万円 - 3ヶ月/ なし/ 1ヶ月 167.55㎡ 50.68坪／0.5426万円 貸店舗・事務所(一括) 2001年3月(築25年4ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする
63d8a4e80cccef06e5316d54,プレシャス番町ビル（第一讃機ビル） 2F南東コスモス,https://www.takamatsuhousing.jp/kasi-tenpo/detail-63d8a4e80cccef06e5316d54/,4,takamatsu_housing,"プレシャス番町ビル（第一讃機ビル） 2F南東コスモス ＪＲ高徳線 / 昭和町駅 高松市番町３丁目 徒歩13分 27.5 万円 24,200円 3ヶ月/ なし/ なし 169.00㎡ 51.12坪／0.538万円 貸店舗・事務所(一部) 1978年2月(築48年5ヶ月) 物件詳細を見る お気に入り登録 お問い合わせをする"
